Brand,Model Name,Model Image,Technology,2G bands,GPRS,EDGE,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Talk time,Colors,Price,3G bands,4G bands,Speed,GPU,Features,_1_1,Features_1,Stand-by,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,Protection,Charging,NFC,SAR EU,Music play,SAR,Browser,Keyboard,Dual,Infrared port,Build,Phonebook,Call records,Messaging,Games,Java,Alert types,Clock,Alarm,Languages,Triple,Dual_1,Quad
lava,Lava X41 Plus,https://cdn2.gsmarena.com/vv/bigpic/lava-x41-plus.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, October","Available. Released 2016, October",145 x 71.2 x 8.8 mm (5.71 x 2.80 x 0.35 in),156 g (5.50 oz),"Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by)",Removable Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.3 GHz,"microSD, up to 32 GB (dedicated slot)","32 GB, 2 GB RAM","8 MP, f/2.0, 1/3.2"", 1.4µm",1080p@30fps,"5 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,"Black, Gold",,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE",,"Panorama, LED flash",,LED flash,,,,,,,,Corning Gorilla Glass (unspecified version),,,,,,,,,,,,,,,,,,,,,,
lava,Lava A51,https://cdn2.gsmarena.com/vv/bigpic/lava-a51.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, October","Available. Released 2016, October",136 x 66 x 9.9 mm (5.35 x 2.60 x 0.39 in),-,Dual SIM,Removable Li-Ion 1750 mAh battery,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 6.0 (Marshmallow),Spreadtrum SC7731C,Quad-core 1.2 GHz,"microSD, up to 32 GB","8 GB, 512 MB RAM",5 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,Up to 10 h 30 min (3G),"Gray, Black, Gold",,HSDPA 900 / 2100,,HSPA,,"LED flash, panorama",,,Up to 420 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A76+,https://cdn2.gsmarena.com/vv/bigpic/lava-a76-plus.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, October","Available. Released 2016, October",134 x 66 x 9.3 mm (5.28 x 2.60 x 0.37 in),135 g (4.76 oz),Dual SIM,Non-removable Li-Ion 1850 mAh battery,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.5 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM",5 MP,Yes,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",,"LED flash, HDR, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A97,https://cdn2.gsmarena.com/vv/bigpic/lava-a97.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, September","Available. Released 2016, September",145.5 x 72 x 9.2 mm (5.73 x 2.83 x 0.36 in),160 g (5.64 oz),Dual SIM,Removable Li-Ion 2350 mAh battery,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM",5 MP,720p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, Gold, Gray",,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",,"LED flash, HDR, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X28,https://cdn2.gsmarena.com/vv/bigpic/lava-x28.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, September","Available. Released 2016, September",155 x 78 x 9 mm (6.10 x 3.07 x 0.35 in),-,Dual SIM,Li-Po 2600 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM",8 MP,1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,Black/Gold,,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE",,LED flash,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava P7+,https://cdn2.gsmarena.com/vv/bigpic/lava-p7p.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",143.5 x 71.8 x 8.9 mm (5.65 x 2.83 x 0.35 in),-,Dual SIM,Removable Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.3 GHz,"microSD, up to 64 GB","8 GB, 1 GB RAM",8 MP,Yes,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"White/Gold, Gray",,HSDPA 2100,,HSPA,,"LED flash, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A48,https://cdn2.gsmarena.com/vv/bigpic/lava-a48.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, August","Available. Released 2016, August",125.8 x 64 x 9.9 mm (4.95 x 2.52 x 0.39 in),116.4 g (4.09 oz),Dual SIM,Li-Ion 1300 mAh battery,Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android OS,,Quad-core 1.2 GHz,"microSD, up to 32 GB","8 GB, 512 MB RAM",2 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.0,No,FM radio,microUSB 2.0,Accelerometer,,,"White, Champagne, Blue",,HSDPA 2100,,HSPA,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X38,https://cdn2.gsmarena.com/vv/bigpic/lava-x38.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, July",-,-,Dual SIM,Non-removable Li-Ion 4000 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.0 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM",8 MP,1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,Black,,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE",,LED flash,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A32,https://cdn2.gsmarena.com/vv/bigpic/lava-a32.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, July",124.4 x 64.6 x 10.8 mm (4.90 x 2.54 x 0.43 in),92 g (3.25 oz),Dual SIM,Removable Li-Ion 1500 mAh battery,Capacitive touchscreen,"4.0 inches, 45.5 cm2 (~56.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android OS,,1 GHz,"microSD, up to 32 GB","512 MB, 256 MB RAM",2 MP,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 2100,,HSPA,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A68,https://cdn2.gsmarena.com/vv/bigpic/lava-a68.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",134 x 66 x 9.6 mm (5.28 x 2.60 x 0.38 in),130 g (4.59 oz),Dual SIM,Removable Li-Ion 1750 mAh battery,TFT capacitive touchscreen,"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 6.0 (Marshmallow),,Quad-core 1.2 GHz,"microSD, up to 32 GB","8 GB, 1 GB RAM",5 MP,Yes,"VGA, LED flash",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, Gold, Silver",,HSDPA 900 / 2100,,HSPA,,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X50,https://cdn2.gsmarena.com/vv/bigpic/lava-x501.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, July",155 x 71.8 x 8.9 mm (6.10 x 2.83 x 0.35 in),-,"Dual SIM (Micro-SIM, dual stand-by)",Removable Li-Po 2800 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)","Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",,Quad-core,"microSD, up to 32 GB","8 GB, 2 GB RAM","8 MP, AF",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,Blue,,HSDPA 900 / 2100,"LTE band 3(1800), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",,LED flash,,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X17,https://cdn2.gsmarena.com/vv/bigpic/lava-x17.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, July","Available. Released 2016, July",145 x 72 x 8.5 mm (5.71 x 2.83 x 0.33 in),-,Dual SIM,Removable Li-Ion 2350 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android OS,,Quad-core,microSD,"8 GB, 1 GB RAM","8 MP, AF",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Gold, Black/Gold, White/Gold",,HSDPA 900 / 2100,"LTE band 3(1800), 40(2300)","HSPA, LTE",,"LED flash, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X81,https://cdn2.gsmarena.com/vv/bigpic/lava-x81.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",142.6 x 73.4 x 8.4 mm (5.61 x 2.89 x 0.33 in),-,Dual SIM,Non-removable Li-Ion 2700 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio",Android 6.0.1 (Marshmallow),Mediatek MT6735 (28 nm),Quad-core 1.3 GHz Cortex-A53,"microSD, up to 64 GB","16 GB, 3 GB RAM","13 MP, AF, f/2.0",1080p@30fps,"5 MP, f/2.4",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,Up to 10 h (3G),Space Grey/Gold,,HSDPA 900 / 2100,"LTE band 3(1800), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",Mali-T720,Dual-LED flash,,,Up to 336 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X46,https://cdn2.gsmarena.com/vv/bigpic/lava-x46.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",143 x 71.5 x 8.5 mm (5.63 x 2.81 x 0.33 in),-,Dual SIM,Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 5.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",,Quad-core 1.3 GHz,"microSD, up to 32 GB","8 GB, 2 GB RAM",8 MP,1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,Black,,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A89,https://cdn2.gsmarena.com/vv/bigpic/lava-a89.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, May",145.5 x 72 x 9.1 mm (5.73 x 2.83 x 0.36 in),157 g (5.54 oz),Dual SIM,Non-removable Li-Ion 2000 mAh battery,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.5 GHz,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",5 MP,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",,"LED flash, HDR, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A82,https://cdn2.gsmarena.com/vv/bigpic/lava-a82-.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, June","Available. Released 2016, June",144 x 72.7 x 9 mm (5.67 x 2.86 x 0.35 in),-,Dual SIM,Removable Li-Ion 2000 mAh battery,TN touchscreen,"5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.2 GHz,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",5 MP,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 900 / 2100,,HSPA,,"LED flash, HDR, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A79,https://cdn2.gsmarena.com/vv/bigpic/lava-a79.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, May",155 x 78.6 x 9.2 mm (6.10 x 3.09 x 0.36 in),134 g (4.73 oz),Dual SIM,Non-removable Li-Ion 2200 mAh battery,TN touchscreen,"5.5 inches, 83.4 cm2 (~68.4% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~178 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.2 GHz,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",5 MP,720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 900 / 2100,,HSPA,,"LED flash, HDR, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A59,https://cdn2.gsmarena.com/vv/bigpic/lava-a59.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, May",134 x 66 x 9.3 mm (5.28 x 2.60 x 0.37 in),155 g (5.47 oz),Dual SIM,Removable Li-Ion 1750 mAh battery,TFT touchscreen,"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.3 GHz,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",5 MP,Yes,"VGA, LED flash",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, EDR",No,FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 2100,,HSPA,,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A67,https://cdn2.gsmarena.com/vv/bigpic/lava-a67.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, May","Available. Released 2016, May",145.5 x 72 x 9.2 mm (5.73 x 2.83 x 0.36 in),152 g (5.36 oz),Dual SIM,Removable Li-Ion 2000 mAh battery,TFT capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.3 GHz,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",5 MP,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","2.1, EDR","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"White, Gold, Gray",,HSDPA 2100,,HSPA,,"LED flash, HDR, panorama",,LED flash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava V2 s,https://cdn2.gsmarena.com/vv/bigpic/xolo-v2s.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, April","Available. Released 2016, April",141.6 x 70.8 x 8 mm (5.57 x 2.79 x 0.31 in),129 g (4.55 oz),Dual SIM,Removable Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1.1 (Lollipop),,,"microSD, up to 32 GB","8 GB, 2 GB RAM","8 MP, AF, f/2.0",1080p@30fps,8 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,"White, Black",,HSDPA 900 / 2100,"LTE band 3(1800), 40(2300)","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,"Dual-LED flash, panorama, HDR",,LED flash,,,,,,,,Corning Gorilla Glass 3,,,,,,,,,,,,,,,,,,,,,,
lava,Lava V2 3GB,https://cdn2.gsmarena.com/vv/bigpic/xolo-v2-3gb.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Yes,Yes,"2016, March","Available. Released 2016, March",141.6 x 70.8 x 7.6 mm (5.57 x 2.79 x 0.30 in),128 (4.55 oz),Dual SIM,Non-removable Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 6.0 (Marshmallow),,,"microSD, up to 32 GB","16 GB, 3 GB RAM","13 MP, AF, f/2.0",1080p@30fps,"8 MP, f/2.2",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity",,,"White, Black",,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,"Dual-LED flash, panorama, HDR",,LED flash,,,,,,,,Asahi Dragontrail Glass,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A76,https://cdn2.gsmarena.com/vv/bigpic/lava-a76.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, April","Available. Released 2016, April",145.5 x 72 x 9.1 mm (5.73 x 2.83 x 0.36 in),135 g (4.76 oz),Dual SIM,Removable Li-Ion 1850 mAh battery,"TN capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~53.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.5 GHz,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",5 MP,Yes,"VGA, LED flash",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,"Black, White",,HSDPA 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE Cat4 150/50 Mbps",,"LED flash, HDR, panorama",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lava,Lava A72,https://cdn2.gsmarena.com/vv/bigpic/lava-a72.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, April","Available. Released 2016, April",145.5 x 72 x 8.5 mm (5.73 x 2.83 x 0.33 in),142 g (5.01 oz),Dual SIM,Removable Li-Po 2500 mAh battery,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",,Quad-core 1.5 GHz,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",5 MP,1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,Dark blue,,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE",,"LED flash, panorama",,LED flash,,,,,,,,Corning Gorilla Glass,,,,,,,,,,,,,,,,,,,,,,
lava,Lava X11,https://cdn2.gsmarena.com/vv/bigpic/lava-x11.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, February","Available. Released 2016, February",145.5 x 72 x 8.5 mm (5.73 x 2.83 x 0.33 in),141 g (4.97 oz),Dual SIM,Non-removable Li-Po 2500 mAh battery,IPS LCD capacitive touchscreen,"5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",,Quad-core 1.5 GHz,"microSD, up to 32 GB","8 GB, 2 GB RAM","8 MP, AF",1080p@30fps,5 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,White,,HSDPA 900 / 2100,"LTE band 3(1800), 5(850), 40(2300)","HSPA, LTE",,LED flash,,LED flash,,,,,,,,Corning Gorilla Glass (unspecified version),,,,,,,,,,,,,,,,,,,,,,
lava,Lava A88,https://cdn2.gsmarena.com/vv/bigpic/lava-a88.jpg,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,Yes,Yes,"2016, February","Available. Released 2016, February",145.5 x 72 x 9.1 mm (5.73 x 2.83 x 0.36 in),157 g (5.54 oz),Dual SIM,Removable Li-Ion 2000 mAh battery,"Capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.1 (Lollipop),,Quad-core 1.5 GHz,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",5 MP,Yes,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,Up to 14 h (3G),"Black, White",,HSDPA 2100,"LTE band 3(1800), 5(850), 40(2300)",HSPA,,"LED flash, panorama, HDR",,LED flash,Up to 240 h (3G),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
